Time,Latitude,Longitude,Course,kts,mph,Altitude(m),Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt,TrajectoryId,FlightId,Origin,Destination
Thu 06:12:43,24.2714,60.47,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,256.8888888888889,7963.555555555557,0.0,1,QTR834,OTHH,VTBS
Thu 06:13:13,24.2549,60.5446,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:13:43,24.2382,60.6197,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:14:13,24.2217,60.6935,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:14:44,24.2053,60.7669,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,256.8888888888889,7963.555555555557,0.0,1,QTR834,OTHH,VTBS
Thu 06:15:14,24.1885,60.8421,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:15:44,24.1719,60.9165,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:16:14,24.1549,60.9919,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:16:44,24.1384,61.0656,104.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,257.3333333333333,7719.999999999999,0.0,1,QTR834,OTHH,VTBS
Thu 06:17:14,24.1215,61.1402,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:17:44,24.1057,61.2103,104.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:18:14,24.0892,61.2835,103.0,502.0,578.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,256.8888888888889,7706.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:18:43,24.0772,61.3593,96.0,507.0,583.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,29.0,259.1111111111111,7514.222222222222,0.0,1,QTR834,OTHH,VTBS
Thu 06:19:41,24.0789,61.5062,89.0,510.0,587.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,58.0,260.8888888888889,15131.555555555557,0.0,1,QTR834,OTHH,VTBS
Thu 06:20:11,24.0806,61.5841,88.0,510.0,587.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.8888888888889,7826.666666666668,0.0,1,QTR834,OTHH,VTBS
Thu 06:21:05,24.0845,61.7257,88.0,511.0,588.0,11278.0,19.0, FlightAware ADS-B  (MCT / OOMS) ,54.0,261.3333333333333,14111.999999999998,0.0,1,QTR834,OTHH,VTBS
Thu 06:23:28,24.0392,62.0523,99.0,511.0,588.0,11278.0,0.0, Estimated ,143.0,261.3333333333333,37370.666666666664,0.0,1,QTR834,OTHH,VTBS
Thu 06:24:30,24.0194,62.1938,99.0,511.0,588.0,11278.0,0.0, Estimated ,62.0,261.3333333333333,16202.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 06:26:32,23.98,62.4722,99.0,511.0,588.0,11278.0,0.0, Estimated ,122.0,261.3333333333333,31882.666666666664,0.0,1,QTR834,OTHH,VTBS
Thu 06:28:31,23.9411,62.7435,99.0,511.0,588.0,11278.0,0.0, Estimated ,119.0,261.3333333333333,31098.666666666664,0.0,1,QTR834,OTHH,VTBS
Thu 06:29:33,23.9206,62.8848,99.0,511.0,588.0,11278.0,0.0, Estimated ,62.0,261.3333333333333,16202.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 06:31:27,23.8826,63.1446,99.0,511.0,588.0,11278.0,0.0, Estimated ,114.0,261.3333333333333,29791.999999999996,0.0,1,QTR834,OTHH,VTBS
Thu 06:32:30,23.8614,63.288,99.0,511.0,588.0,11278.0,0.0, Estimated ,63.0,261.3333333333333,16464.0,0.0,1,QTR834,OTHH,VTBS
Thu 06:34:31,23.8204,63.5634,99.0,511.0,588.0,11278.0,0.0, Estimated ,121.0,261.3333333333333,31621.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:36:24,23.7816,63.8205,99.0,511.0,588.0,11278.0,0.0, Estimated ,113.0,261.3333333333333,29530.666666666664,0.0,1,QTR834,OTHH,VTBS
Thu 06:37:33,23.7577,63.9774,99.0,511.0,588.0,11278.0,0.0, Estimated ,69.0,261.3333333333333,18032.0,0.0,1,QTR834,OTHH,VTBS
Thu 06:39:31,23.7165,64.2455,99.0,511.0,588.0,11278.0,0.0, Estimated ,118.0,261.3333333333333,30837.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:41:33,23.6734,64.5226,100.0,511.0,588.0,11278.0,0.0, Estimated ,122.0,261.3333333333333,31882.666666666664,0.0,1,QTR834,OTHH,VTBS
Thu 06:42:34,23.6517,64.661,100.0,511.0,588.0,11278.0,0.0, Estimated ,61.0,261.3333333333333,15941.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:44:32,23.6093,64.9287,100.0,511.0,588.0,11278.0,0.0, Estimated ,118.0,261.3333333333333,30837.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:46:24,23.5686,65.1827,100.0,511.0,588.0,11278.0,0.0, Estimated ,112.0,261.3333333333333,29269.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:47:31,23.5441,65.3345,100.0,511.0,588.0,11278.0,0.0, Estimated ,67.0,261.3333333333333,17509.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:48:32,23.5217,65.4727,100.0,511.0,588.0,11278.0,0.0, Estimated ,61.0,261.3333333333333,15941.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:50:34,23.4764,65.7489,100.0,511.0,588.0,11278.0,0.0, Estimated ,122.0,261.3333333333333,31882.666666666664,0.0,1,QTR834,OTHH,VTBS
Thu 06:52:24,23.4352,65.9978,100.0,511.0,588.0,11278.0,0.0, Estimated ,110.0,261.3333333333333,28746.666666666664,0.0,1,QTR834,OTHH,VTBS
Thu 06:52:42,24.1416,66.6187,90.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,18.0,258.22222222222223,4648.0,7.528774925091041,1,QTR834,OTHH,VTBS
Thu 06:53:13,24.1413,66.6965,90.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,258.22222222222223,8004.888888888889,0.0,1,QTR834,OTHH,VTBS
Thu 06:53:45,24.1409,66.7792,90.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,32.0,257.77777777777777,8248.888888888889,0.0,1,QTR834,OTHH,VTBS
Thu 06:54:18,24.1404,66.8639,90.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,33.0,257.77777777777777,8506.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 06:54:48,24.1398,66.9401,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 06:55:49,24.1388,67.0947,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,61.0,257.77777777777777,15724.444444444443,0.0,1,QTR834,OTHH,VTBS
Thu 06:56:19,24.1382,67.172,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 06:56:49,24.1376,67.2465,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 06:57:41,24.1364,67.3785,91.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,52.0,258.22222222222223,13427.555555555557,0.0,1,QTR834,OTHH,VTBS
Thu 06:58:11,24.1356,67.4557,91.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.6666666666667,7760.000000000001,0.0,1,QTR834,OTHH,VTBS
Thu 06:58:42,24.1348,67.5344,91.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,258.6666666666667,8018.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 06:59:12,24.134,67.6112,91.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,259.1111111111111,7773.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 06:59:42,24.1332,67.687,91.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,259.1111111111111,7773.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 07:00:12,24.1322,67.7643,91.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,259.1111111111111,7773.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 07:00:42,24.1313,67.8427,91.0,507.0,583.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,259.1111111111111,7773.333333333332,0.0,1,QTR834,OTHH,VTBS
Thu 07:01:12,24.1303,67.9197,91.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.6666666666667,7760.000000000001,0.0,1,QTR834,OTHH,VTBS
Thu 07:01:43,24.1294,67.9969,91.0,506.0,582.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,258.6666666666667,8018.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:02:13,24.1284,68.0729,91.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.22222222222223,7746.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:02:43,24.1272,68.1494,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:03:13,24.1261,68.2243,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:03:43,24.1249,68.3035,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:04:19,24.1235,68.3941,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,36.0,257.77777777777777,9280.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:04:49,24.1223,68.4693,91.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.22222222222223,7746.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:05:25,24.1208,68.5624,91.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,36.0,258.22222222222223,9296.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:05:55,24.1194,68.6398,91.0,505.0,581.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,258.22222222222223,7746.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:06:25,24.118,68.716,91.0,504.0,580.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.77777777777777,7733.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:06:55,24.1166,68.7932,91.0,503.0,579.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,257.3333333333333,7719.999999999999,0.0,1,QTR834,OTHH,VTBS
Thu 07:07:26,24.1155,68.8708,91.0,502.0,578.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,256.8888888888889,7963.555555555557,0.0,1,QTR834,OTHH,VTBS
Thu 07:07:56,24.1145,68.9465,91.0,501.0,577.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,256.44444444444446,7693.333333333334,0.0,1,QTR834,OTHH,VTBS
Thu 07:08:26,24.1135,69.0233,91.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:08:56,24.1123,69.0994,91.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:09:26,24.1111,69.1752,91.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:09:56,24.1099,69.2512,91.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:10:27,24.1086,69.3278,91.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,255.11111111111111,7908.444444444444,0.0,1,QTR834,OTHH,VTBS
Thu 07:10:57,24.1072,69.4041,92.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:11:27,24.1036,69.4795,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:11:58,24.0997,69.5559,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,255.55555555555554,7922.222222222222,0.0,1,QTR834,OTHH,VTBS
Thu 07:12:28,24.0962,69.6321,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:12:58,24.0927,69.7094,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:13:28,24.0893,69.7849,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:13:58,24.0859,69.861,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:14:28,24.0824,69.9368,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:15:07,24.0778,70.0341,93.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,39.0,254.66666666666666,9932.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:15:37,24.0742,70.1099,93.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:16:07,24.0706,70.1841,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:16:37,24.067,70.2601,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:17:08,24.0632,70.3372,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,255.11111111111111,7908.444444444444,0.0,1,QTR834,OTHH,VTBS
Thu 07:17:38,24.0595,70.4119,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:18:08,24.0557,70.4878,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:18:38,24.0519,70.563,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:19:08,24.0481,70.6389,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:19:43,24.0435,70.727,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,35.0,255.11111111111111,8928.888888888889,0.0,1,QTR834,OTHH,VTBS
Thu 07:20:37,24.0364,70.8631,93.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,54.0,254.66666666666666,13752.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:21:08,24.0323,70.9417,93.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,254.66666666666666,7894.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:21:39,24.0282,71.017,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,31.0,255.11111111111111,7908.444444444444,0.0,1,QTR834,OTHH,VTBS
Thu 07:22:09,24.0241,71.0933,93.0,500.0,575.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.55555555555554,7666.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:22:39,24.0201,71.1673,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (BHJ / VABJ) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:23:19,24.0145,71.2691,93.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (JDH / VIJO) ,40.0,255.11111111111111,10204.444444444445,0.0,1,QTR834,OTHH,VTBS
Thu 07:23:59,24.0088,71.3701,94.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,40.0,254.66666666666666,10186.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:24:30,24.0044,71.4488,94.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,254.66666666666666,7894.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:25:00,24.0002,71.5234,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:25:30,23.9959,71.5989,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:26:00,23.9915,71.6746,94.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:26:31,23.987,71.751,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,254.22222222222223,7880.888888888889,0.0,1,QTR834,OTHH,VTBS
Thu 07:27:01,23.9827,71.825,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:27:31,23.9782,71.9018,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:28:01,23.9737,71.9762,94.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,253.77777777777777,7613.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:28:31,23.9692,72.0519,94.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,253.77777777777777,7613.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:29:01,23.9646,72.1276,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:29:31,23.96,72.2025,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:30:02,23.9554,72.2777,94.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,254.66666666666666,7894.666666666666,0.0,1,QTR834,OTHH,VTBS
Thu 07:30:32,23.9506,72.3541,94.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:31:02,23.9459,72.4292,94.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:31:32,23.9411,72.505,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:32:02,23.9364,72.5797,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:32:32,23.9315,72.6551,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:33:03,23.9265,72.7315,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,254.22222222222223,7880.888888888889,0.0,1,QTR834,OTHH,VTBS
Thu 07:33:33,23.9218,72.8061,94.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,253.77777777777777,7613.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:34:03,23.9168,72.8812,94.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,253.77777777777777,7613.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:34:33,23.9117,72.9576,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:35:03,23.9067,73.0331,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:35:33,23.9017,73.1077,94.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:36:03,23.8966,73.1837,94.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,253.77777777777777,7613.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:36:33,23.8915,73.2581,94.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,253.33333333333334,7600.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:37:04,23.8863,73.3341,94.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,253.33333333333334,7853.333333333334,0.0,1,QTR834,OTHH,VTBS
Thu 07:37:34,23.8811,73.4089,94.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,252.44444444444446,7573.333333333334,0.0,1,QTR834,OTHH,VTBS
Thu 07:38:04,23.8759,73.4835,94.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,253.33333333333334,7600.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:38:34,23.8706,73.5586,94.0,493.0,567.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,252.0,7560.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:39:04,23.8654,73.633,94.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,252.44444444444446,7573.333333333334,0.0,1,QTR834,OTHH,VTBS
Thu 07:39:43,23.8585,73.7298,95.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (BDQ / VABO) ,39.0,253.33333333333334,9880.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:40:32,23.8498,73.8515,94.0,494.0,568.0,11887.0,0.0, FlightAware ADS-B  (UDR / VAUD) ,49.0,252.44444444444446,12369.77777777778,0.0,1,QTR834,OTHH,VTBS
Thu 07:41:03,23.8444,73.9259,95.0,495.0,570.0,11887.0,0.0, FlightAware ADS-B  (UDR / VAUD) ,31.0,253.33333333333334,7853.333333333334,0.0,1,QTR834,OTHH,VTBS
Thu 07:41:35,23.8385,74.0073,95.0,496.0,571.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,32.0,253.77777777777777,8120.888888888889,0.0,1,QTR834,OTHH,VTBS
Thu 07:42:05,23.8329,74.0826,95.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
Thu 07:42:35,23.8273,74.1577,95.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:43:05,23.8217,74.2334,95.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,255.11111111111111,7653.333333333333,0.0,1,QTR834,OTHH,VTBS
Thu 07:43:36,23.8161,74.308,95.0,499.0,574.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,31.0,255.11111111111111,7908.444444444444,0.0,1,QTR834,OTHH,VTBS
Thu 07:44:06,23.8104,74.3831,95.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:44:36,23.8046,74.4595,95.0,498.0,573.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.66666666666666,7640.0,0.0,1,QTR834,OTHH,VTBS
Thu 07:45:06,23.7989,74.5344,95.0,497.0,572.0,11887.0,0.0, FlightAware ADS-B  (AMD / VAAH) ,30.0,254.22222222222223,7626.666666666667,0.0,1,QTR834,OTHH,VTBS
